application,framework,benchmark,mem_size,mem_freq,channels,cpu_freq,core_count,input_size,exe_time,IPC,L3_hit,L2_hit,C0_residency,CPU_Energy,DRAM_Energy,EDP(k),CPU_watt,DRAM_watt,BW
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.26479,0.341564,0.316454,56.6588,64.5407,2.63434,0.0670407,64.6701,2.63962,13060.6
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,1.005,2.30296,0.275469,0.341511,46.3367,59.1249,2.41593,0.0618485,58.8307,2.40391,11169.1
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.17456,0.179239,0.178258,61.4861,64.5897,3.05431,0.0675087,64.7192,3.06043,16926.8
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,2.21938,0.168966,0.125791,39.8642,55.1744,2.57496,0.0576916,55.2297,2.57754,12327.7
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,2.31428,0.528803,0.495266,30.2486,52.6189,1.83484,0.0543993,52.6716,1.83667,6706.49
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,1.01,2.11127,0.340108,0.39803,45.1806,58.4429,2.11174,0.0611602,57.8643,2.09083,8952.22
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.13138,0.271272,0.336499,48.4681,60.6846,2.44009,0.0629984,60.8062,2.44498,11411.7
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.07698,0.317926,0.352308,41.1386,56.5811,2.12323,0.0585869,56.6944,2.12748,9153.86
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.21419,0.192263,0.279576,58.385,63.9721,2.80044,0.066639,64.1003,2.80605,14536.2
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.02025,0.176759,0.234325,61.8743,63.9467,2.76335,0.0665766,64.0748,2.76889,15287.5
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,2.07363,0.302821,0.286356,64.0373,66.0462,2.72756,0.068705,66.1123,2.73029,14062.9
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,1.001,2.13719,0.361757,0.355122,47.4019,59.4832,2.33109,0.0618761,59.4237,2.32876,10477
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,2.19407,0.334249,0.348112,49.8052,60.9487,2.46809,0.0633534,61.0097,2.47056,11210.3
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.19686,0.220703,0.254809,49.1591,59.7103,2.60729,0.062193,59.83,2.61251,13171.5
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.25564,0.193373,0.269671,57.8388,64.0196,3.00671,0.0668922,64.1479,3.01274,16347.5
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.18152,0.254423,0.253364,65.2612,67.4805,2.96177,0.0703014,67.6158,2.96771,15849.8
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.30764,0.296962,0.322948,53.2701,63.4244,2.69055,0.0659827,63.5515,2.69594,13296.6
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.23746,0.276187,0.228678,53.2909,61.878,2.68304,0.0644319,62.002,2.68842,13765.9
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.05757,0.204131,0.0805272,46.7084,57.3723,2.73234,0.0599844,57.4873,2.73781,13974.9
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,1.003,2.30407,0.46503,0.448711,24.2329,49.7214,1.63147,0.0515069,49.5727,1.62659,5638.82
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.05268,0.340117,0.367903,35.6816,53.4191,1.90866,0.0552171,53.5262,1.91248,7198.64
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.15727,0.298782,0.363624,46.3426,59.1195,2.34728,0.0613439,59.238,2.35198,10377.6
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,2.2439,0.224958,0.300005,55.0022,63.0878,2.80354,0.0658255,63.151,2.80635,14006.7
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.17834,0.285447,0.285436,56.2489,63.6483,2.70735,0.0662229,63.7758,2.71278,13419.8
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.09906,0.247549,0.278537,51.0443,59.9297,2.48749,0.0622923,60.0498,2.49247,11658.8
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.97414,0.19929,0.227528,59.7813,63.1226,2.71987,0.0657107,63.2491,2.72532,14540
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.17101,0.340608,0.343942,53.9801,62.3977,2.43906,0.0647071,62.5228,2.44395,11538.5
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.2415,0.276203,0.335191,50.472,61.1307,2.58755,0.0635909,61.2532,2.59274,12491.9
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.27611,0.268328,0.313139,55.6966,63.7993,2.85021,0.0665162,63.9272,2.85592,14394.4
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.22007,0.264421,0.289606,51.7889,61.1943,2.65099,0.0637176,61.3169,2.6563,13436.9
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.27271,0.287257,0.261608,65.5252,68.4301,3.17314,0.0714601,68.5672,3.1795,17387.7
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.085,0.369618,0.276435,50.6327,60.5948,2.51907,0.0629876,60.7162,2.52412,11769.1
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.38165,0.226325,0.287167,56.1989,63.986,2.88667,0.0667389,64.1143,2.89245,14818.9
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.08776,0.151041,0.0746627,47.5868,57.9056,2.75219,0.0605365,58.0217,2.75771,14823.6
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,2.41842,0.36915,0.397226,28.5486,51.5718,1.85404,0.0533724,51.6234,1.85589,7169.15
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.01301,0.343971,0.398781,32.7555,51.6543,1.85545,0.0534027,51.7578,1.85916,6710.74
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,1.001,2.18568,0.295917,0.299913,55.7424,63.3145,2.61347,0.0659939,63.2512,2.61086,12736.2
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,1.004,2.15014,0.2822,0.337121,53.2537,62.6138,2.54047,0.0654149,62.3643,2.53035,12136.3
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.08337,0.283618,0.364144,44.5476,57.6481,2.16428,0.0596928,57.7637,2.16861,9397.75
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.28524,0.175818,0.284809,55.6353,63.0292,2.86242,0.0657599,63.1555,2.86815,15144.1
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,1.01,1.87598,0.204126,0.221122,61.4924,63.2087,2.64298,0.0665102,62.5829,2.61682,14285.2
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,1.002,2.17848,0.368304,0.334485,50.0443,60.3007,2.32854,0.0627545,60.1804,2.32389,10540.4
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.26765,0.294222,0.304332,54.6207,63.7261,2.81961,0.0664127,63.8538,2.82526,14271.1
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.19867,0.366298,0.329132,50.5278,61.0969,2.47233,0.0634421,61.2193,2.47728,11291.6
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,2.21384,0.15864,0.252348,53.6702,61.7917,2.79918,0.0645263,61.8536,2.80198,14718.1
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,1.006,2.27575,0.218486,0.238801,68.7379,69.7587,3.2413,0.073438,69.3427,3.22197,18272.8
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.18039,0.404174,0.40061,42.4539,57.6722,2.09497,0.0596476,57.7878,2.09917,8974.32
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.18398,0.229793,0.253905,56.4223,63.0359,2.78543,0.0656897,63.1622,2.79101,14694.3
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.16895,0.170539,0.126071,57.7755,62.64,2.98228,0.065491,62.7655,2.98825,16574
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.91745,0.422647,0.354466,24.5797,45.9186,1.54022,0.0473639,46.0107,1.54331,5540.77
kmeans,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.697543,0.648852,0.323851,1.05526,17.4694,0.519542,0.017953,17.5044,0.520583,63.896
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.04401,0.954833,0.550365,8.8708,39.4214,0.69895,0.0400402,39.5004,0.700351,145.535
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.25354,0.922733,0.580728,12.4154,41.237,0.754581,0.0419076,41.3196,0.756093,410.106
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.10003,0.928989,0.603356,11.1518,41.259,0.755744,0.0419307,41.3417,0.757258,184.572
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.18983,0.895934,0.574278,14.4801,42.2803,0.858758,0.0430959,42.3226,0.859618,482.651
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.35809,0.900732,0.589732,21.679,45.5958,0.93838,0.0464411,45.6871,0.94026,906.091
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.84274,0.888772,0.707108,16.0873,42.2198,0.896305,0.043073,42.262,0.897202,489.412
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.89071,0.652707,0.592685,9.05804,39.7085,0.903434,0.0405307,39.7881,0.905245,619.284
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.72305,0.731173,0.637149,8.72946,33.0192,0.949273,0.0339006,33.0854,0.951176,2037.21
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.508537,0.0998213,0.26078,47.8101,48.141,1.73526,0.0497765,48.2375,1.73874,7998.23
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.401452,0.0585884,0.148558,76.7513,58.9524,2.35834,0.0611881,59.0705,2.36307,13688.3
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.04561,0.225427,0.428451,77.0546,64.3034,2.97303,0.0671419,64.4323,2.97899,17368.3
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.00608,0.175496,0.401734,79.598,64.7769,3.10122,0.0677423,64.9067,3.10743,18026.4
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.970404,0.164236,0.402101,79.7621,64.3359,3.03269,0.0672339,64.4649,3.03877,17239
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.963835,0.164885,0.396066,79.0645,64.0122,2.94724,0.0668255,64.1405,2.95315,16862.8
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.02999,0.175072,0.396757,72.2187,62.1257,2.80677,0.0648026,62.2502,2.81239,16012.9
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,1.011,0.938467,0.215071,0.349129,26.2214,36.3303,1.36638,0.0381114,35.935,1.35152,5742.78
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.958579,0.191436,0.387456,82.727,65.3553,2.99918,0.0682178,65.4863,3.00519,17322.4
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.00147,0.215974,0.414859,80.1682,65.0734,2.96586,0.0679031,65.2038,2.9718,17279.6
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,0.52811,0.54223,0.401825,80.9364,62.8279,1.75629,0.0645196,62.8908,1.75805,8132.79
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.281419,0.653097,0.226297,74.7735,58.7578,1.09681,0.0597349,58.8756,1.09901,2953.21
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,0.291118,0.891209,0.283107,71.2408,58.5378,1.00024,0.0594785,58.5964,1.00124,2162.37
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.314143,0.885767,0.289243,66.145,57.2538,0.972636,0.05811,57.3685,0.974585,2211.33
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,0.353746,0.875653,0.295156,57.1141,54.7914,0.980485,0.0557162,54.8463,0.981467,2083.15
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,1.005,0.872734,0.668376,0.352238,35.0158,49.376,1.2065,0.0508354,49.1304,1.20049,3602.76
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,2.72328,0.381872,0.389813,31.5116,51.3022,1.72032,0.0529695,51.3535,1.72204,6259.7
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.36196,0.189936,0.379165,78.7359,67.6981,1.90402,0.0694629,67.8338,1.90784,7139.66
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.22768,0.130028,0.350672,90.7597,70.8361,1.84633,0.072537,70.978,1.85003,6644.33
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.15491,0.231404,0.388913,99.5763,72.7092,1.48404,0.0740448,72.8549,1.48701,3827.49
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,1.005,2.05769,0.290863,0.388561,99.715,72.1703,1.63263,0.074172,71.8113,1.62451,4703.97
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,2.12017,0.372511,0.455656,51.6761,55.8178,1.23899,0.0569997,55.8737,1.24023,2726.75
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.24096,0.342623,0.445764,54.8262,57.8442,1.78077,0.0595058,57.9602,1.78434,6208.33
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.99819,0.283166,0.448653,94.6768,71.7598,2.00164,0.0736139,71.9036,2.00565,7475.97
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.95791,0.397783,0.436588,89.8225,70.2117,2.16928,0.0722362,70.3524,2.17363,8632.91
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.00968,0.318354,0.426305,78.3793,65.9301,1.79939,0.067594,66.0622,1.80299,6633.4
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,2.29083,0.256323,0.409595,45.139,54.2808,1.25824,0.0554835,54.3352,1.2595,2833.78
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.02754,0.233828,0.410028,79.9248,66.5505,1.81455,0.0682283,66.6838,1.81819,6392.62
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,2.18644,0.303445,0.45802,91.6329,71.4986,1.93857,0.0733637,71.5702,1.94051,6579.01
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.28204,0.165194,0.425073,91.1471,70.9226,1.57426,0.0723519,71.0647,1.57742,4346.2
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.52448,0.0221792,0.334606,99.9444,74.209,1.40353,0.0754613,74.3577,1.40634,3788.71
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.57561,0.034018,0.406575,88.6304,69.9605,1.18036,0.0709986,70.1007,1.18273,2452.59
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,2.14589,0.34767,0.449528,77.9577,66.0522,1.45374,0.0674384,66.1183,1.4552,4359.94
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.48019,0.451854,0.456654,82.1043,65.2057,1.88651,0.0670251,65.271,1.88839,6734.78
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.24176,0.358817,0.410832,58.0717,59.3088,1.69604,0.0608828,59.4276,1.69943,5045.24
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.25722,0.169294,0.551274,57.5814,57.7083,1.07732,0.058668,57.8239,1.07948,1598.95
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.06552,0.352172,0.590008,56.0316,58.3911,1.60964,0.0598807,58.5081,1.61286,4382.25
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.56326,0.0383881,0.347624,83.3062,67.9927,1.34505,0.0691991,68.1289,1.34775,3429.34
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.57654,0.0294375,0.386821,87.7108,69.2235,1.20608,0.0702887,69.3622,1.2085,2542.02
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.2325,0.222158,0.340518,69.1791,61.7876,1.55743,0.0632183,61.9114,1.56055,5060.68
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.14316,0.439348,0.42612,21.7162,39.721,1.10552,0.0407449,39.8006,1.10773,2359.76
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,1.001,0.885115,0.732623,0.487116,76.5866,63.5537,1.72895,0.0653479,63.4902,1.72722,5691.96
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,1.004,2.07071,0.479484,0.681529,89.5049,72.3043,2.19515,0.0747975,72.0163,2.18641,8514.28
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.57097,0.20697,0.462061,89.5699,75.7224,2.46491,0.0780309,75.8741,2.46985,10114.7
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,2.49131,0.15709,0.479239,89.2754,74.5566,2.33033,0.07681,74.6312,2.33266,9787.86
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,2.28941,0.0725559,0.434787,89.1861,70.4241,1.42749,0.0717797,70.4946,1.42892,3749
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.28969,0.285725,0.36483,87.3433,69.142,1.33447,0.0703355,69.2806,1.33714,3215.88
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,2.32318,0.362288,0.297432,56.9142,56.2146,1.41543,0.0575724,56.2709,1.41685,4217.76
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.35242,0.263234,0.391163,71.1093,64.3713,1.85335,0.0660922,64.5003,1.85706,7212.35
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.58834,0.214396,0.431893,91.6166,76.4532,2.39174,0.0786873,76.6065,2.39653,10265.2
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.62633,0.324337,0.483324,83.3498,73.4205,2.24537,0.0755145,73.5676,2.24987,9283.5
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.27669,0.0419028,0.490179,87.6765,68.9605,1.20103,0.0700212,69.0987,1.20344,2349.98
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.34155,0.307453,0.32527,79.1186,65.4613,1.4772,0.0668046,65.5925,1.48016,4255.3
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.96983,0.29208,0.278897,39.903,46.6695,1.17253,0.0477942,46.7162,1.1737,3478.31
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.45367,0.497404,0.51971,22.5687,39.3364,1.1014,0.040357,39.4153,1.10361,2969.66
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,2.78036,0.240751,0.433402,69.417,67.4213,1.98267,0.0693345,67.4888,1.98465,7864.35
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.49193,0.173237,0.375783,72.3012,66.6764,1.88427,0.0684235,66.81,1.88805,7292.91
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.44161,0.16861,0.339726,40.2583,53.1918,1.45139,0.0545339,53.2984,1.4543,4302.79
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,2.40138,0.238656,0.224071,69.2025,67.0221,2.71472,0.0696671,67.0892,2.71744,14137.6
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.19074,0.151672,0.241224,74.5542,67.1335,2.40251,0.069397,67.2681,2.40733,11361.8
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.40959,0.183156,0.348425,79.6036,70.6075,2.56229,0.0730234,70.749,2.56743,11927.6
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.26543,0.210314,0.553297,92.0605,72.0084,1.68962,0.0735506,72.1527,1.69301,5421.9
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.44206,0.242337,0.406034,82.0998,71.6973,2.21345,0.0737629,71.8409,2.21789,9141.69
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.52095,0.23526,0.397306,88.8015,74.8627,2.38302,0.0770912,75.0127,2.3878,10081.8
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,2.5128,0.227707,0.399482,88.6071,74.7955,2.36434,0.0770827,74.8703,2.36671,10049.9
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.30398,0.0505011,0.432895,86.36,69.5115,1.42406,0.0707937,69.6508,1.42692,3863.07
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.27393,0.0504127,0.519603,87.6731,68.835,1.08924,0.0697844,68.9729,1.09142,2000.33
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,2.13556,0.344583,0.483465,80.6173,64.8671,1.47891,0.0662797,64.9321,1.48039,4394.92
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.38486,0.2398,0.489951,89.7494,73.2092,2.2037,0.075262,73.3559,2.20812,8783.78
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,1.011,1.67132,0.411904,0.362031,81.2936,67.5457,2.26585,0.0705795,66.8108,2.2412,10396.6
bfs,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.41991,0.611241,0.60066,12.9645,36.6525,0.974365,0.0375516,36.726,0.976318,1874.97
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.04645,0.952678,0.552814,8.88682,39.9844,0.860013,0.0407628,40.0646,0.861736,148.512
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.25249,0.922349,0.580929,12.5601,41.1463,0.887354,0.0419496,41.2288,0.889132,415.011
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.13615,0.938261,0.61478,12.7642,40.6819,0.806065,0.041405,40.7634,0.807681,191.308
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.17403,0.898559,0.629293,15.4769,42.5568,0.866684,0.0433367,42.6421,0.868421,516.451
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.32572,0.850967,0.712035,26.9381,47.4985,1.02124,0.0484227,47.5937,1.02329,1299.64
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.14282,0.938024,0.605996,14.1246,40.4865,0.931602,0.0413353,40.5676,0.933469,478.085
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.3045,0.401683,0.458768,55.3283,54.6346,2.28515,0.0568059,54.7441,2.28973,11655
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.45417,0.155189,0.402617,62.491,60.3946,2.61696,0.0628855,60.5156,2.6222,14546.4
cc,flink,bigdatabench,16,2133,2,2.1,16,1,1.011,1.53338,0.193291,0.438884,42.5178,50.9134,2.04605,0.053542,50.3594,2.02379,10244.3
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.5731,0.17099,0.416809,37.601,50.1722,2.00187,0.0520698,50.2728,2.00588,9316.1
cc,flink,bigdatabench,16,2133,2,2.1,16,1,1.002,1.61091,0.236888,0.440187,34.2299,49.0218,1.89732,0.051021,48.9239,1.89354,8669.38
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.64193,0.226527,0.44245,35.9814,49.7512,1.98462,0.0516323,49.8509,1.9886,9241.51
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.58613,0.282132,0.456725,34.6734,46.182,1.84487,0.0479789,46.2282,1.84672,8605.56
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.52407,0.197065,0.422408,40.3235,47.8301,1.94233,0.0497227,47.878,1.94428,9691.56
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.60552,0.278448,0.459884,37.5451,48.2121,1.90803,0.0500199,48.3087,1.91186,9403.57
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.61231,0.20176,0.435571,34.5492,48.8494,1.82387,0.0505719,48.9473,1.82752,8771.77
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.57311,0.251052,0.565087,27.504,46.0386,1.5695,0.0475129,46.1309,1.57265,6407.1
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.90792,0.335409,0.522483,30.4044,47.3638,1.83381,0.0490992,47.4587,1.83749,8686.42
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.65353,0.174262,0.436393,35.3722,47.0632,1.8582,0.0488725,47.1103,1.86006,9220.51
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.50941,0.210713,0.413388,32.2882,44.7314,1.7343,0.0463728,44.8211,1.73778,7842.69
cc,flink,bigdatabench,16,2133,2,2.1,16,1,1.001,1.63862,0.224256,0.435049,36.905,50.7933,1.97044,0.0528165,50.7425,1.96847,9469.19
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.59941,0.194065,0.406445,30.6237,47.3228,1.70774,0.0489324,47.4176,1.71116,7843.43
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.60488,0.24074,0.426085,32.3988,47.8728,1.83421,0.0496076,47.9687,1.83789,8209.96
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.32336,0.261896,0.407603,35.1198,47.5703,1.64637,0.0491182,47.6656,1.64967,6917.8
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.402312,0.0652614,0.15101,79.9374,59.5292,2.37738,0.0617828,59.6485,2.38214,13659.7
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.763292,0.154329,0.255842,35.522,48.7565,1.67884,0.0503345,48.8542,1.6822,7031.18
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.39787,0.691556,0.465844,5.61921,39.2573,1.03979,0.0402165,39.3359,1.04187,975.549
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.61324,0.62647,0.383837,10.4561,42.0728,1.2949,0.0432809,42.1571,1.2975,2032.96
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.68433,0.524618,0.382851,9.17793,41.279,1.16335,0.0423575,41.3617,1.16568,1668.54
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.41615,0.363245,0.455537,23.6702,46.5534,1.1688,0.0476268,46.6467,1.17114,1896.43
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.99328,0.46878,0.450069,13.5803,41.5852,1.15622,0.0426559,41.6685,1.15854,1489.21
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,2.4215,0.288892,0.436704,25.6524,47.4077,1.13171,0.0484909,47.4552,1.13284,2096.5
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.1142,0.230165,0.359832,65.0768,62.2758,1.75456,0.0639023,62.4006,1.75807,6601.45
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,2.2944,0.150356,0.402077,99.7696,74.3989,1.61759,0.0759404,74.4733,1.61921,5550.94
cc,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.17226,0.157445,0.417843,99.4738,73.0288,1.51545,0.0743952,73.1752,1.51849,4420.98
cc,flink,bigdatabench,16,2133,2,2.1,16,1,1.001,2.12381,0.195554,0.456892,99.7476,73.1427,1.6032,0.0748206,73.0696,1.60159,4987.23
